"Date/Time","Year","Month","Day","Time","Data Quality","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2012-05-30 07:00","2012","05","30","07:00"," ","17.8","","10.4","","62","","25","","17","","48.3","","100.12","","","","","","Mostly Cloudy"
"2012-05-30 08:00","2012","05","30","08:00"," ","19.1","","10.7","","58","","26","","19","","48.3","","100.11","","","","","","Mainly Clear"
"2012-05-30 09:00","2012","05","30","09:00"," ","20.5","","10.0","","51","","25","","20","","48.3","","100.08","","","","","","Clear"
"2012-05-30 10:00","2012","05","30","10:00"," ","21.5","","10.2","","49","","26","","15","","48.3","","100.10","","","","","","Mainly Clear"
"2012-05-30 11:00","2012","05","30","11:00"," ","22.1","","9.6","","45","","24","","17","","24.1","","100.08","","","","","","Clear"
"2012-05-30 12:00","2012","05","30","12:00"," ","23.1","","8.2","","38","","23","","35","","48.3","","100.06","","","","","","Mainly Clear"
"2012-05-30 13:00","2012","05","30","13:00"," ","23.5","","8.1","","37","","25","","30","","48.3","","100.05","","","","","","Clear"
"2012-05-30 14:00","2012","05","30","14:00"," ","23.5","","8.5","","38","","28","","32","","48.3","","100.04","","","","","","Clear"
"2012-05-30 15:00","2012","05","30","15:00"," ","23.5","","8.6","","39","","26","","22","","48.3","","100.03","","","","","","Mainly Clear"
"2012-05-30 16:00","2012","05","30","16:00"," ","23.7","","8.3","","37","","27","","15","","48.3","","100.00","","","","","","Clear"
"2012-05-30 17:00","2012","05","30","17:00"," ","23.1","","8.4","","39","","26","","24","","48.3","","100.04","","","","","","Clear"
"2012-05-30 18:00","2012","05","30","18:00"," ","22.4","","8.4","","41","","27","","20","","48.3","","100.06","","","","","","Mainly Clear"
"2012-05-30 19:00","2012","05","30","19:00"," ","20.5","","8.0","","44","","","","0","","48.3","","100.08","","","","","","Mainly Clear"
"2012-05-30 20:00","2012","05","30","20:00"," ","18.3","","8.1","","51","","28","","6","","48.3","","100.13","","","","","","Mainly Clear"
"2012-05-30 21:00","2012","05","30","21:00"," ","17.3","","8.9","","58","","32","","7","","25.0","","100.18","","","","","","Mainly Clear"
"2012-05-30 22:00","2012","05","30","22:00"," ","17.4","","9.5","","60","","33","","9","","25.0","","100.17","","","","","","Mostly Cloudy"
"2012-05-30 23:00","2012","05","30","23:00"," ","16.8","","9.9","","64","","32","","15","","16.1","","100.26","","","","","","Rain Showers"
"2012-05-31 00:00","2012","05","31","00:00"," ","16.7","","10.5","","67","","24","","6","","25.0","","100.28","","","","","","Mostly Cloudy"
"2012-05-31 01:00","2012","05","31","01:00"," ","16.3","","10.8","","70","","21","","7","","25.0","","100.31","","","","","","Mostly Cloudy"
"2012-05-31 02:00","2012","05","31","02:00"," ","15.6","","11.2","","75","","34","","4","","25.0","","100.32","","","","","","Mostly Cloudy"
"2012-05-31 03:00","2012","05","31","03:00"," ","15.5","","9.5","","67","","3","","9","","25.0","","100.30","","","","","","Mostly Cloudy"
"2012-05-31 04:00","2012","05","31","04:00"," ","13.6","","8.5","","71","","35","","11","","24.1","","100.34","","","","","","Mainly Clear"
"2012-05-31 05:00","2012","05","31","05:00"," ","13.9","","8.2","","68","","1","","9","","48.3","","100.44","","","","","","Mainly Clear"
"2012-05-31 06:00","2012","05","31","06:00"," ","14.4","","8.3","","67","","2","","15","","48.3","","100.50","","","","","","Mainly Clear"
"2012-05-31 07:00","2012","05","31","07:00"," ","13.1","","8.9","","76","","35","","15","","24.1","","100.61","","","","","","Rain Showers"
"2012-05-31 08:00","2012","05","31","08:00"," ","14.9","","8.6","","66","","36","","13","","24.1","","100.64","","","","","","Mainly Clear"
"2012-05-31 09:00","2012","05","31","09:00"," ","16.2","","9.3","","64","","3","","11","","24.1","","100.68","","","","","","Mostly Cloudy"
"2012-05-31 10:00","2012","05","31","10:00"," ","15.9","","8.7","","62","","35","","9","","24.1","","100.71","","","","","","Mostly Cloudy"
"2012-05-31 11:00","2012","05","31","11:00"," ","16.9","","9.4","","61","","15","","4","","24.1","","100.71","","","","","","Mostly Cloudy"
"2012-05-31 12:00","2012","05","31","12:00"," ","16.8","","8.6","","58","","","","0","","48.3","","100.72","","","","","","Mostly Cloudy"
"2012-05-31 13:00","2012","05","31","13:00"," ","18.4","","7.5","","49","","28","","20","","48.3","","100.77","","","","","","Mostly Cloudy"
"2012-05-31 14:00","2012","05","31","14:00"," ","18.8","","7.5","","48","","29","","19","","48.3","","100.78","","","","","","Mostly Cloudy"
"2012-05-31 15:00","2012","05","31","15:00"," ","18.1","","5.8","","44","","28","","19","","48.3","","100.83","","","","","","Mostly Cloudy"
"2012-05-31 16:00","2012","05","31","16:00"," ","18.8","","6.0","","43","","27","","19","","48.3","","100.85","","","","","","Mainly Clear"
"2012-05-31 17:00","2012","05","31","17:00"," ","18.9","","6.1","","43","","27","","15","","48.3","","100.86","","","","","","Mainly Clear"
"2012-05-31 18:00","2012","05","31","18:00"," ","18.4","","4.6","","40","","26","","22","","48.3","","100.91","","","","","","Mainly Clear"
"2012-05-31 19:00","2012","05","31","19:00"," ","17.1","","4.9","","44","","27","","15","","48.3","","100.96","","","","","","Mainly Clear"
"2012-05-31 20:00","2012","05","31","20:00"," ","14.8","","3.7","","47","","29","","13","","24.1","","101.01","","","","","","Mainly Clear"
"2012-05-31 21:00","2012","05","31","21:00"," ","12.8","","4.2","","56","","31","","9","","25.0","","101.05","","","","","","Clear"
"2012-05-31 22:00","2012","05","31","22:00"," ","12.5","","4.4","","58","","31","","7","","25.0","","101.13","","","","","","Clear"
"2012-05-31 23:00","2012","05","31","23:00"," ","12.8","","4.4","","57","","36","","7","","25.0","","101.18","","","","","","Clear"
"2012-06-01 00:00","2012","06","01","00:00"," ","11.6","","3.8","","59","","36","","6","","25.0","","101.21","","","","","","Clear"
"2012-06-01 01:00","2012","06","01","01:00"," ","11.3","","3.6","","59","","1","","7","","25.0","","101.24","","","","","","Clear"
"2012-06-01 02:00","2012","06","01","02:00"," ","10.8","","3.1","","59","","2","","9","","25.0","","101.27","","","","","","Mainly Clear"
"2012-06-01 03:00","2012","06","01","03:00"," ","9.5","","2.6","","62","","2","","9","","25.0","","101.29","","","","","","Mainly Clear"
"2012-06-01 04:00","2012","06","01","04:00"," ","10.1","","2.8","","60","","3","","11","","48.3","","101.34","","","","","","Mostly Cloudy"
"2012-06-01 05:00","2012","06","01","05:00"," ","10.7","","3.3","","60","","3","","11","","48.3","","101.38","","","","","","Cloudy"
"2012-06-01 06:00","2012","06","01","06:00"," ","11.6","","4.5","","62","","2","","7","","48.3","","101.42","","","","","","Cloudy"
"2012-06-01 07:00","2012","06","01","07:00"," ","14.6","","5.3","","54","","4","","9","","48.3","","101.44","","","","","","Cloudy"
"2012-06-01 08:00","2012","06","01","08:00"," ","15.2","","3.5","","45","","5","","11","","48.3","","101.48","","","","","","Cloudy"
"2012-06-01 09:00","2012","06","01","09:00"," ","17.1","","4.6","","44","","7","","11","","48.3","","101.47","","","","","","Cloudy"
"2012-06-01 10:00","2012","06","01","10:00"," ","18.5","","1.2","","31","","8","","20","","48.3","","101.44","","","","","","Mostly Cloudy"
"2012-06-01 11:00","2012","06","01","11:00"," ","18.4","","1.0","","31","","7","","17","","48.3","","101.40","","","","","","Cloudy"
"2012-06-01 12:00","2012","06","01","12:00"," ","19.3","","3.3","","35","","9","","20","","48.3","","101.32","","","","","","Cloudy"
"2012-06-01 13:00","2012","06","01","13:00"," ","19.5","","4.0","","36","","10","","17","","48.3","","101.29","","","","","","Cloudy"
"2012-06-01 14:00","2012","06","01","14:00"," ","19.6","","4.6","","37","","11","","15","","48.3","","101.21","","","","","","Cloudy"
"2012-06-01 15:00","2012","06","01","15:00"," ","19.8","","4.9","","38","","10","","17","","48.3","","101.16","","","","","","Cloudy"
"2012-06-01 16:00","2012","06","01","16:00"," ","20.2","","4.3","","35","","7","","22","","48.3","","101.04","","","","","","Cloudy"
"2012-06-01 17:00","2012","06","01","17:00"," ","20.2","","4.1","","35","","8","","19","","48.3","","101.03","","","","","","Cloudy"
"2012-06-01 18:00","2012","06","01","18:00"," ","20.1","","4.6","","36","","8","","19","","24.1","","100.98","","","","","","Cloudy"
"2012-06-01 19:00","2012","06","01","19:00"," ","20.0","","5.3","","38","","6","","19","","25.0","","100.88","","","","","","Cloudy"
"2012-06-01 20:00","2012","06","01","20:00"," ","19.9","","4.9","","37","","8","","20","","25.0","","100.86","","","","","","Cloudy"
"2012-06-01 21:00","2012","06","01","21:00"," ","19.6","","5.7","","40","","8","","26","","25.0","","100.80","","","","","","Rain"
"2012-06-01 22:00","2012","06","01","22:00"," ","19.6","","6.5","","42","","10","","20","","25.0","","100.77","","","","","","Cloudy"
"2012-06-01 23:00","2012","06","01","23:00"," ","18.2","","8.3","","52","","11","","19","","25.0","","100.77","","","","","","Rain"
"2012-06-02 00:00","2012","06","02","00:00"," ","17.5","","8.2","","54","","14","","15","","19.3","","100.78","","","","","","Rain"
"2012-06-02 01:00","2012","06","02","01:00"," ","15.9","","9.5","","66","","9","","19","","16.1","","100.67","","","","","","Rain"
"2012-06-02 02:00","2012","06","02","02:00"," ","14.6","","8.7","","68","","10","","19","","16.1","","100.58","","","","","","Rain"
"2012-06-02 03:00","2012","06","02","03:00"," ","14.2","","8.8","","70","","9","","19","","16.1","","100.50","","","","","","Rain"
"2012-06-02 04:00","2012","06","02","04:00"," ","13.6","","9.5","","76","","10","","24","","12.9","","100.43","","","","","","Rain"
"2012-06-02 05:00","2012","06","02","05:00"," ","13.4","","9.2","","76","","9","","24","","16.1","","100.36","","","","","","Rain"
"2012-06-02 06:00","2012","06","02","06:00"," ","13.6","","9.5","","76","","11","","19","","16.1","","100.44","","","","","","Rain"
"2012-06-02 07:00","2012","06","02","07:00"," ","13.4","","8.7","","73","","13","","17","","19.3","","100.45","","","","","","Rain"
"2012-06-02 08:00","2012","06","02","08:00"," ","12.3","","9.7","","84","","5","","11","","19.3","","100.48","","","","","","Rain"
"2012-06-02 09:00","2012","06","02","09:00"," ","13.1","","9.6","","79","","11","","13","","24.1","","100.52","","","","","","Cloudy"
"2012-06-02 10:00","2012","06","02","10:00"," ","12.5","","9.8","","84","","8","","7","","8.0","","100.48","","","","","","Rain,Fog"
"2012-06-02 11:00","2012","06","02","11:00"," ","12.5","","10.3","","86","","10","","7","","16.1","","100.48","","","","","","Rain"
"2012-06-02 12:00","2012","06","02","12:00"," ","12.8","","10.5","","86","","9","","9","","24.1","","100.43","","","","","","Rain"
"2012-06-02 13:00","2012","06","02","13:00"," ","13.1","","10.9","","86","","11","","11","","24.1","","100.43","","","","","","Rain"
"2012-06-02 14:00","2012","06","02","14:00"," ","13.6","","10.9","","84","","11","","20","","24.1","","100.39","","","","","","Cloudy"
"2012-06-02 15:00","2012","06","02","15:00"," ","13.9","","10.9","","82","","12","","17","","24.1","","100.38","","","","","","Cloudy"
"2012-06-02 16:00","2012","06","02","16:00"," ","13.5","","11.0","","85","","11","","22","","24.1","","100.35","","","","","","Rain"
"2012-06-02 17:00","2012","06","02","17:00"," ","13.5","","11.0","","85","","13","","17","","24.1","","100.36","","","","","","Drizzle"
"2012-06-02 18:00","2012","06","02","18:00"," ","13.1","","11.1","","88","","12","","19","","6.4","","100.38","","","","","","Drizzle,Fog"
"2012-06-02 19:00","2012","06","02","19:00"," ","13.2","","11.2","","88","","18","","9","","4.8","","100.40","","","","","","Drizzle,Fog"
"2012-06-02 20:00","2012","06","02","20:00"," ","12.9","","10.5","","85","","7","","4","","19.3","","100.40","","","","","","Drizzle"
"2012-06-02 21:00","2012","06","02","21:00"," ","13.0","","10.7","","86","","12","","7","","25.0","","100.41","","","","","","Cloudy"
"2012-06-02 22:00","2012","06","02","22:00"," ","13.3","","10.4","","83","","9","","15","","25.0","","100.34","","","","","","Cloudy"
"2012-06-02 23:00","2012","06","02","23:00"," ","13.1","","10.2","","83","","9","","6","","25.0","","100.33","","","","","","Cloudy"
"2012-06-03 00:00","2012","06","03","00:00"," ","13.1","","10.4","","84","","9","","9","","19.3","","100.33","","","","","","Cloudy"
"2012-06-03 01:00","2012","06","03","01:00"," ","13.0","","10.9","","87","","8","","6","","19.3","","100.29","","","","","","Cloudy"
"2012-06-03 02:00","2012","06","03","02:00"," ","13.1","","11.0","","87","","9","","6","","19.3","","100.26","","","","","","Cloudy"
"2012-06-03 03:00","2012","06","03","03:00"," ","12.9","","10.6","","86","","13","","4","","19.3","","100.23","","","","","","Cloudy"
"2012-06-03 04:00","2012","06","03","04:00"," ","13.0","","10.4","","84","","8","","7","","19.3","","100.20","","","","","","Mostly Cloudy"
"2012-06-03 05:00","2012","06","03","05:00"," ","12.0","","9.9","","87","","","","0","","19.3","","100.24","","","","","","Mostly Cloudy"
"2012-06-03 06:00","2012","06","03","06:00"," ","13.6","","10.9","","84","","9","","9","","24.1","","100.25","","","","","","Mostly Cloudy"
"2012-06-03 07:00","2012","06","03","07:00"," ","14.6","","10.5","","76","","9","","15","","24.1","","100.25","","","","","","Mostly Cloudy"
"2012-06-03 08:00","2012","06","03","08:00"," ","14.9","","10.3","","74","","10","","13","","24.1","","100.24","","","","","","Mostly Cloudy"
"2012-06-03 09:00","2012","06","03","09:00"," ","16.1","","10.9","","71","","10","","11","","24.1","","100.20","","","","","","Mostly Cloudy"
"2012-06-03 10:00","2012","06","03","10:00"," ","17.7","","11.0","","65","","8","","13","","48.3","","100.19","","","","","","Mostly Cloudy"
"2012-06-03 11:00","2012","06","03","11:00"," ","18.2","","10.4","","60","","7","","11","","48.3","","100.14","","","","","","Mostly Cloudy"
"2012-06-03 12:00","2012","06","03","12:00"," ","18.4","","9.8","","57","","5","","9","","48.3","","100.12","","","","","","Mostly Cloudy"
"2012-06-03 13:00","2012","06","03","13:00"," ","18.9","","10.8","","59","","6","","24","","48.3","","100.07","","","","","","Mostly Cloudy"
"2012-06-03 14:00","2012","06","03","14:00"," ","19.6","","10.5","","56","","8","","24","","48.3","","100.04","","","","","","Mostly Cloudy"
"2012-06-03 15:00","2012","06","03","15:00"," ","18.5","","10.4","","59","","5","","24","","48.3","","100.02","","","","","","Mostly Cloudy"
"2012-06-03 16:00","2012","06","03","16:00"," ","18.3","","10.3","","60","","6","","33","","48.3","","100.01","","","","","","Mostly Cloudy"
"2012-06-03 17:00","2012","06","03","17:00"," ","17.8","","9.3","","57","","6","","30","","48.3","","100.03","","","","","","Mostly Cloudy"
"2012-06-03 18:00","2012","06","03","18:00"," ","16.6","","9.6","","63","","5","","30","","48.3","","100.13","","","","","","Mostly Cloudy"
"2012-06-03 19:00","2012","06","03","19:00"," ","15.3","","8.8","","65","","5","","28","","25.0","","100.20","","","","","","Mostly Cloudy"
"2012-06-03 20:00","2012","06","03","20:00"," ","14.1","","7.4","","64","","7","","32","","25.0","","100.27","","","","","","Mostly Cloudy"
"2012-06-03 21:00","2012","06","03","21:00"," ","13.8","","7.1","","64","","6","","28","","25.0","","100.29","","","","","","Mostly Cloudy"
"2012-06-03 22:00","2012","06","03","22:00"," ","13.6","","6.9","","64","","6","","30","","25.0","","100.32","","","","","","Cloudy"
"2012-06-03 23:00","2012","06","03","23:00"," ","13.3","","6.9","","65","","7","","30","","25.0","","100.31","","","","","","Mostly Cloudy"
"2012-06-04 00:00","2012","06","04","00:00"," ","12.8","","7.3","","69","","7","","33","","25.0","","100.34","","","","","","Cloudy"
"2012-06-04 01:00","2012","06","04","01:00"," ","11.9","","7.7","","75","","6","","19","","25.0","","100.33","","","","","","Rain"
"2012-06-04 02:00","2012","06","04","02:00"," ","11.8","","7.6","","75","","5","","22","","25.0","","100.32","","","","","","Cloudy"
"2012-06-04 03:00","2012","06","04","03:00"," ","11.5","","7.5","","76","","5","","24","","25.0","","100.32","","","","","","Rain Showers"
"2012-06-04 04:00","2012","06","04","04:00"," ","11.0","","7.6","","80","","6","","22","","19.3","","100.38","","","","","","Rain"
"2012-06-04 05:00","2012","06","04","05:00"," ","11.0","","8.0","","82","","5","","20","","19.3","","100.41","","","","","","Rain"
"2012-06-04 06:00","2012","06","04","06:00"," ","11.3","","8.2","","81","","5","","22","","24.1","","100.46","","","","","","Cloudy"
"2012-06-04 07:00","2012","06","04","07:00"," ","11.7","","7.9","","77","","5","","33","","24.1","","100.50","","","","","","Rain"
"2012-06-04 08:00","2012","06","04","08:00"," ","11.6","","8.3","","80","","5","","24","","19.3","","100.55","","","","","","Rain"
"2012-06-04 09:00","2012","06","04","09:00"," ","11.6","","7.7","","77","","4","","28","","24.1","","100.60","","","","","","Rain"
"2012-06-04 10:00","2012","06","04","10:00"," ","12.4","","7.5","","72","","6","","28","","24.1","","100.65","","","","","","Cloudy"
"2012-06-04 11:00","2012","06","04","11:00"," ","13.1","","7.4","","68","","5","","28","","24.1","","100.67","","","","","","Cloudy"
"2012-06-04 12:00","2012","06","04","12:00"," ","13.0","","7.3","","68","","5","","22","","24.1","","100.70","","","","","","Rain Showers"
"2012-06-04 13:00","2012","06","04","13:00"," ","13.0","","7.4","","69","","4","","24","","24.1","","100.75","","","","","","Rain"
"2012-06-04 14:00","2012","06","04","14:00"," ","14.3","","7.3","","63","","7","","20","","24.1","","100.73","","","","","","Cloudy"
"2012-06-04 15:00","2012","06","04","15:00"," ","15.8","","7.2","","57","","7","","22","","24.1","","100.73","","","","","","Mostly Cloudy"
"2012-06-04 16:00","2012","06","04","16:00"," ","16.0","","6.6","","54","","7","","22","","24.1","","100.71","","","","","","Mostly Cloudy"
"2012-06-04 17:00","2012","06","04","17:00"," ","15.9","","7.1","","56","","6","","22","","24.1","","100.71","","","","","","Mostly Cloudy"
"2012-06-04 18:00","2012","06","04","18:00"," ","16.5","","7.1","","54","","7","","15","","48.3","","100.74","","","","","","Mostly Cloudy"
"2012-06-04 19:00","2012","06","04","19:00"," ","16.3","","6.9","","54","","7","","20","","48.3","","100.77","","","","","","Mostly Cloudy"
"2012-06-04 20:00","2012","06","04","20:00"," ","15.6","","7.3","","58","","5","","13","","24.1","","100.80","","","","","","Mainly Clear"
"2012-06-04 21:00","2012","06","04","21:00"," ","14.5","","7.5","","63","","4","","15","","25.0","","100.84","","","","","","Mainly Clear"
"2012-06-04 22:00","2012","06","04","22:00"," ","14.6","","6.4","","58","","7","","17","","25.0","","100.83","","","","","","Mostly Cloudy"
"2012-06-04 23:00","2012","06","04","23:00"," ","14.6","","5.9","","56","","5","","11","","25.0","","100.83","","","","","","Cloudy"
"2012-06-05 00:00","2012","06","05","00:00"," ","13.8","","4.9","","55","","2","","13","","25.0","","100.83","","","","","","Cloudy"
"2012-06-05 01:00","2012","06","05","01:00"," ","13.7","","7.1","","64","","2","","15","","25.0","","100.82","","","","","","Cloudy"
"2012-06-05 02:00","2012","06","05","02:00"," ","12.7","","6.3","","65","","2","","13","","25.0","","100.82","","","","","","Mostly Cloudy"
"2012-06-05 03:00","2012","06","05","03:00"," ","11.4","","6.7","","73","","2","","15","","25.0","","100.85","","","","","","Mainly Clear"
"2012-06-05 04:00","2012","06","05","04:00"," ","10.7","","6.5","","75","","1","","13","","24.1","","100.87","","","","","","Mainly Clear"
"2012-06-05 05:00","2012","06","05","05:00"," ","10.7","","6.7","","76","","1","","13","","24.1","","100.94","","","","","","Mainly Clear"
"2012-06-05 06:00","2012","06","05","06:00"," ","12.6","","7.1","","69","","2","","15","","48.3","","100.98","","","","","","Mainly Clear"
"2012-06-05 07:00","2012","06","05","07:00"," ","14.3","","6.5","","59","","2","","20","","48.3","","100.99","","","","","","Mainly Clear"
"2012-06-05 08:00","2012","06","05","08:00"," ","15.9","","6.4","","53","","4","","26","","48.3","","101.02","","","","","","Mainly Clear"
"2012-06-05 09:00","2012","06","05","09:00"," ","17.4","","6.9","","50","","3","","19","","48.3","","101.01","","","","","","Clear"
"2012-06-05 10:00","2012","06","05","10:00"," ","18.8","","6.7","","45","","3","","19","","48.3","","100.99","","","","","","Mainly Clear"
"2012-06-05 11:00","2012","06","05","11:00"," ","19.8","","5.3","","39","","1","","26","","48.3","","101.00","","","","","","Mainly Clear"
"2012-06-05 12:00","2012","06","05","12:00"," ","20.3","","4.9","","36","","4","","20","","48.3","","100.97","","","","","","Mainly Clear"
"2012-06-05 13:00","2012","06","05","13:00"," ","21.3","","3.8","","32","","2","","15","","48.3","","100.93","","","","","","Mainly Clear"
"2012-06-05 14:00","2012","06","05","14:00"," ","21.6","","4.4","","32","","4","","7","","48.3","","100.88","","","","","","Mainly Clear"
"2012-06-05 15:00","2012","06","05","15:00"," ","21.9","","4.4","","32","","5","","11","","48.3","","100.83","","","","","","Mainly Clear"
"2012-06-05 16:00","2012","06","05","16:00"," ","22.6","","6.2","","35","","23","","4","","48.3","","100.75","","","","","","Mainly Clear"
"2012-06-05 17:00","2012","06","05","17:00"," ","22.2","","5.4","","34","","22","","15","","48.3","","100.74","","","","","","Mostly Cloudy"
"2012-06-05 18:00","2012","06","05","18:00"," ","20.9","","6.8","","40","","28","","11","","48.3","","100.76","","","","","","Rain Showers"
"2012-06-05 19:00","2012","06","05","19:00"," ","17.0","","10.3","","65","","3","","22","","24.1","","100.89","","","","","","Rain Showers"
"2012-06-05 20:00","2012","06","05","20:00"," ","15.6","","11.6","","77","","14","","9","","24.1","","100.88","","","","","","Rain Showers"
"2012-06-05 21:00","2012","06","05","21:00"," ","16.3","","9.9","","66","","8","","6","","25.0","","100.90","","","","","","Mostly Cloudy"
"2012-06-05 22:00","2012","06","05","22:00"," ","14.7","","11.0","","78","","36","","7","","25.0","","100.95","","","","","","Mostly Cloudy"
"2012-06-05 23:00","2012","06","05","23:00"," ","16.4","","9.3","","63","","6","","15","","25.0","","100.97","","","","","","Mostly Cloudy"
"2012-06-06 00:00","2012","06","06","00:00"," ","14.7","","7.9","","64","","3","","9","","25.0","","100.97","","","","","","Mostly Cloudy"
"2012-06-06 01:00","2012","06","06","01:00"," ","13.8","","7.2","","64","","3","","9","","25.0","","100.97","","","","","","Mostly Cloudy"
"2012-06-06 02:00","2012","06","06","02:00"," ","12.6","","6.6","","67","","3","","11","","25.0","","100.99","","","","","","Mostly Cloudy"
"2012-06-06 03:00","2012","06","06","03:00"," ","11.0","","6.8","","75","","35","","9","","25.0","","100.99","","","","","","Mostly Cloudy"
"2012-06-06 04:00","2012","06","06","04:00"," ","11.2","","6.9","","75","","2","","6","","24.1","","101.03","","","","","","Mostly Cloudy"
"2012-06-06 05:00","2012","06","06","05:00"," ","12.0","","7.2","","72","","36","","9","","48.3","","101.05","","","","","","Mostly Cloudy"
"2012-06-06 06:00","2012","06","06","06:00"," ","12.4","","7.7","","73","","2","","15","","24.1","","101.07","","","","","","Mostly Cloudy"
"2012-06-06 07:00","2012","06","06","07:00"," ","14.1","","8.3","","68","","4","","13","","24.1","","101.10","","","","","","Mainly Clear"
"2012-06-06 08:00","2012","06","06","08:00"," ","15.3","","9.6","","69","","1","","7","","24.1","","101.14","","","","","","Mainly Clear"
"2012-06-06 09:00","2012","06","06","09:00"," ","16.1","","9.6","","65","","2","","9","","24.1","","101.13","","","","","","Mainly Clear"
"2012-06-06 10:00","2012","06","06","10:00"," ","17.6","","9.7","","60","","4","","11","","24.1","","101.12","","","","","","Mainly Clear"
"2012-06-06 11:00","2012","06","06","11:00"," ","19.4","","9.4","","52","","5","","7","","24.1","","101.08","","","","","","Mainly Clear"
"2012-06-06 12:00","2012","06","06","12:00"," ","19.8","","9.7","","52","","2","","9","","24.1","","101.05","","","","","","Mainly Clear"
"2012-06-06 13:00","2012","06","06","13:00"," ","19.6","","9.6","","52","","","","0","","24.1","","101.01","","","","","","Mainly Clear"
"2012-06-06 14:00","2012","06","06","14:00"," ","20.6","","9.8","","50","","15","","4","","48.3","","100.94","","","","","","Mostly Cloudy"
"2012-06-06 15:00","2012","06","06","15:00"," ","20.3","","9.3","","49","","7","","7","","48.3","","100.89","","","","","","Mostly Cloudy"
"2012-06-06 16:00","2012","06","06","16:00"," ","21.3","","8.2","","43","","2","","13","","48.3","","100.90","","","","","","Mostly Cloudy"
"2012-06-06 17:00","2012","06","06","17:00"," ","20.6","","7.4","","42","","34","","11","","24.1","","100.91","","","","","","Mostly Cloudy"
"2012-06-06 18:00","2012","06","06","18:00"," ","20.0","","7.6","","45","","3","","15","","24.1","","100.95","","","","","","Mostly Cloudy"
"2012-06-06 19:00","2012","06","06","19:00"," ","18.9","","7.8","","48","","33","","15","","24.1","","101.00","","","","","","Mostly Cloudy"
"2012-06-06 20:00","2012","06","06","20:00"," ","17.4","","9.6","","60","","36","","9","","24.1","","101.04","","","","","","Rain Showers"
"2012-06-06 21:00","2012","06","06","21:00"," ","16.3","","9.7","","65","","3","","11","","25.0","","101.04","","","","","","Mostly Cloudy"
"2012-06-06 22:00","2012","06","06","22:00"," ","17.4","","9.3","","59","","4","","9","","25.0","","101.04","","","","","","Cloudy"
"2012-06-06 23:00","2012","06","06","23:00"," ","17.1","","9.1","","59","","5","","11","","25.0","","101.05","","","","","","Rain Showers"
"2012-06-07 00:00","2012","06","07","00:00"," ","14.9","","9.0","","68","","36","","9","","25.0","","101.06","","","","","","Mainly Clear"
"2012-06-07 01:00","2012","06","07","01:00"," ","13.3","","9.2","","76","","36","","7","","25.0","","101.06","","","","","","Mainly Clear"
"2012-06-07 02:00","2012","06","07","02:00"," ","12.8","","9.4","","80","","3","","11","","25.0","","101.04","","","","","","Clear"
"2012-06-07 03:00","2012","06","07","03:00"," ","12.3","","8.9","","80","","3","","17","","25.0","","101.02","","","","","","Clear"
"2012-06-07 04:00","2012","06","07","04:00"," ","12.0","","8.3","","78","","3","","9","","24.1","","101.05","","","","","","Mainly Clear"
"2012-06-07 05:00","2012","06","07","05:00"," ","11.3","","8.1","","81","","1","","11","","48.3","","101.11","","","","","","Mainly Clear"
"2012-06-07 06:00","2012","06","07","06:00"," ","12.3","","8.4","","77","","2","","13","","48.3","","101.12","","","","","","Mainly Clear"
"2012-06-07 07:00","2012","06","07","07:00"," ","13.9","","8.4","","69","","36","","4","","24.1","","101.13","","","","","","Mainly Clear"
"2012-06-07 08:00","2012","06","07","08:00"," ","15.9","","9.2","","64","","5","","11","","24.1","","101.12","","","","","","Mainly Clear"
"2012-06-07 09:00","2012","06","07","09:00"," ","17.5","","9.5","","59","","5","","6","","48.3","","101.09","","","","","","Mainly Clear"
"2012-06-07 10:00","2012","06","07","10:00"," ","19.4","","9.6","","53","","34","","6","","48.3","","101.05","","","","","","Mainly Clear"
"2012-06-07 11:00","2012","06","07","11:00"," ","20.1","","10.5","","54","","18","","7","","48.3","","101.02","","","","","","Mainly Clear"
"2012-06-07 12:00","2012","06","07","12:00"," ","20.8","","10.1","","50","","18","","13","","48.3","","100.98","","","","","","Mainly Clear"
"2012-06-07 13:00","2012","06","07","13:00"," ","21.6","","10.9","","51","","19","","11","","48.3","","100.92","","","","","","Mainly Clear"
"2012-06-07 14:00","2012","06","07","14:00"," ","22.7","","9.4","","43","","19","","11","","48.3","","100.86","","","","","","Mainly Clear"
"2012-06-07 15:00","2012","06","07","15:00"," ","22.3","","9.3","","43","","19","","13","","48.3","","100.80","","","","","","Mainly Clear"
"2012-06-07 16:00","2012","06","07","16:00"," ","22.8","","9.2","","42","","22","","15","","48.3","","100.74","","","","","","Mainly Clear"
"2012-06-07 17:00","2012","06","07","17:00"," ","22.6","","8.9","","42","","21","","11","","48.3","","100.69","","","","","","Mostly Cloudy"
"2012-06-07 18:00","2012","06","07","18:00"," ","22.0","","7.9","","40","","21","","9","","48.3","","100.67","","","","","","Mostly Cloudy"
